48	 1	 0.000489 
46	 2	 0.000718 
44	 3	 0.001514 
42	 4	 0.001838 
40	 5	 0.002143 
38	 6	 0.003225 
36	 7	 0.004931 
34	 8	 0.006598 
32	 9	 0.007496 
30	 10	 0.009203 
28	 11	 0.011713 
26	 12	 0.012000 
28	 11	 0.012783 
26	 12	 0.013672 
25	 12	 0.015676 
23	 13	 0.015856 
21	 14	 0.017620 
19	 15	 0.020526 
17	 16	 0.020784 
15	 17	 0.023250 
13	 18	 0.037255 
11	 19	 0.042727 
9	 20	 0.044140 
7	 21	 0.050279 
9	 20	 0.108837 
7	 21	 0.110459 
5	 22	 0.113175 
3	 23	 0.120891 
1	 24	 0.136139 
3	 23	 0.199218 
1	 24	 0.257393 
3	 23	 0.297511 
5	 22	 0.314460 
3	 23	 0.373221 
5	 22	 0.400819 
3	 23	 0.402117 
5	 22	 0.462786 
4	 22	 0.475575 
2	 23	 0.483673 
4	 22	 0.572462 
3	 22	 0.581142 
5	 21	 0.586686 
7	 20	 0.598807 
5	 21	 0.600358 
3	 22	 0.608858 
5	 21	 0.610336 
3	 22	 0.645742 
5	 21	 0.683348 
3	 22	 0.685271 
5	 21	 0.736951 
3	 22	 0.740732 
2	 22	 0.751428 
4	 21	 0.786290 
2	 22	 0.789640 
1	 22	 0.841719 
3	 21	 0.850443 
5	 20	 0.854993 
3	 21	 0.871734 
5	 20	 0.931972 
7	 19	 0.944864 
5	 20	 0.956930 
7	 19	 0.968383 
9	 18	 0.971709 
7	 19	 0.983306 
5	 20	 1.007090 
4	 20	 1.007639 
6	 19	 1.021885 
5	 19	 1.022954 
7	 18	 1.025622 
5	 19	 1.072654 
7	 18	 1.078353 
5	 19	 1.122808 
3	 20	 1.137736 
5	 19	 1.266172 
7	 18	 1.270930 
5	 19	 1.283196 
4	 19	 1.366199 
6	 18	 1.373050 
4	 19	 1.376563 
3	 19	 1.395272 
5	 18	 1.417012 
3	 19	 1.417635 
2	 19	 1.485218 
0	 20	 1.646660 
2	 19	 1.663365 
4	 18	 1.751438 
2	 19	 1.754494 
4	 18	 1.851136 
2	 19	 1.863796 
4	 18	 1.864208 
2	 19	 1.875668 
4	 18	 1.895653 
2	 19	 1.922488 
4	 18	 1.953513 
3	 18	 1.976117 
2	 18	 2.039664 
0	 19	 2.078103 
2	 18	 2.328578 
0	 19	 2.479646 
2	 18	 2.513954 
4	 17	 2.622047 
3	 17	 2.663595 
1	 18	 2.672183 
3	 17	 2.726620 
5	 16	 2.757373 
3	 17	 2.762012 
5	 16	 2.773358 
3	 17	 2.780471 
1	 18	 2.788738 
3	 17	 2.857859 
5	 16	 2.929876 
3	 17	 2.972049 
1	 18	 2.994679 
3	 17	 3.153233 
5	 16	 3.212647 
3	 17	 3.239707 
5	 16	 3.296127 
4	 16	 3.329211 
6	 15	 3.335160 
4	 16	 3.352512 
2	 17	 3.356020 
4	 16	 3.412311 
3	 16	 3.426764 
5	 15	 3.440471 
4	 15	 3.479040 
2	 16	 3.494037 
4	 15	 3.544180 
6	 14	 3.549796 
8	 13	 3.551925 
6	 14	 3.562823 
8	 13	 3.578038 
6	 14	 3.591466 
4	 15	 3.621407 
3	 15	 3.636215 
2	 15	 3.724341 
1	 15	 3.798360 
3	 14	 3.911044 
5	 13	 3.932335 
3	 14	 3.949392 
5	 13	 4.030067 
7	 12	 4.068884 
5	 13	 4.069535 
7	 12	 4.088121 
5	 13	 4.102709 
7	 12	 4.113024 
5	 13	 4.126373 
7	 12	 4.144899 
5	 13	 4.150365 
3	 14	 4.181649 
5	 13	 4.199295 
7	 12	 4.231292 
5	 13	 4.247729 
4	 13	 4.273606 
6	 12	 4.332871 
4	 13	 4.367028 
2	 14	 4.390204 
4	 13	 4.391287 
2	 14	 4.395620 
4	 13	 4.475998 
6	 12	 4.484093 
4	 13	 4.584475 
2	 14	 4.587318 
4	 13	 4.593043 
2	 14	 4.664979 
4	 13	 4.671077 
2	 14	 4.691757 
4	 13	 4.719994 
3	 13	 4.738796 
5	 12	 4.751147 
4	 12	 4.759434 
2	 13	 4.761256 
1	 13	 4.836594 
3	 12	 4.871363 
5	 11	 4.915079 
3	 12	 4.941155 
1	 13	 4.960003 
3	 12	 5.043732 
1	 13	 5.052873 
3	 12	 5.180862 
1	 13	 5.227192 
3	 12	 5.258923 
1	 13	 5.332844 
3	 12	 5.359870 
5	 11	 5.461627 
7	 10	 5.484814 
5	 11	 5.503387 
3	 12	 5.504268 
5	 11	 5.561732 
3	 12	 5.572686 
2	 12	 5.616177 
1	 12	 5.634596 
-1	 13	 5.713949 

