48	 1	 0.000896 
46	 2	 0.001207 
44	 3	 0.001425 
42	 4	 0.001450 
40	 5	 0.001618 
38	 6	 0.002012 
36	 7	 0.003521 
35	 7	 0.004644 
33	 8	 0.004895 
31	 9	 0.005896 
29	 10	 0.006810 
27	 11	 0.007441 
25	 12	 0.009560 
23	 13	 0.010586 
21	 14	 0.013994 
19	 15	 0.014148 
17	 16	 0.021582 
15	 17	 0.021649 
17	 16	 0.022155 
15	 17	 0.022726 
13	 18	 0.023556 
15	 17	 0.027361 
13	 18	 0.030994 
11	 19	 0.031532 
9	 20	 0.033203 
7	 21	 0.036292 
5	 22	 0.040507 
4	 22	 0.044724 
2	 23	 0.051274 
4	 22	 0.092510 
2	 23	 0.134882 
4	 22	 0.199683 
2	 23	 0.210179 
4	 22	 0.213911 
6	 21	 0.279964 
8	 20	 0.311351 
6	 21	 0.338290 
4	 22	 0.342155 
6	 21	 0.371197 
4	 22	 0.379383 
2	 23	 0.381813 
4	 22	 0.429669 
2	 23	 0.442036 
4	 22	 0.462927 
6	 21	 0.487062 
4	 22	 0.508467 
6	 21	 0.568599 
8	 20	 0.573095 
6	 21	 0.579716 
8	 20	 0.602035 
6	 21	 0.612546 
4	 22	 0.624315 
2	 23	 0.624574 
4	 22	 0.626670 
6	 21	 0.628084 
8	 20	 0.644444 
6	 21	 0.646248 
4	 22	 0.658193 
2	 23	 0.668119 
0	 24	 0.675973 
2	 23	 0.682023 
1	 23	 0.702417 
3	 22	 0.732763 
1	 23	 0.744613 
3	 22	 0.746345 
5	 21	 0.760480 
3	 22	 0.784285 
5	 21	 0.790777 
7	 20	 0.811075 
5	 21	 0.818456 
4	 21	 0.843343 
2	 22	 0.890811 
4	 21	 0.913229 
2	 22	 0.926937 
4	 21	 0.943393 
6	 20	 0.980901 
8	 19	 0.994805 
10	 18	 1.003814 
8	 19	 1.024023 
6	 20	 1.025147 
4	 21	 1.086441 
2	 22	 1.110642 
4	 21	 1.127947 
3	 21	 1.140182 
1	 22	 1.142853 
3	 21	 1.197617 
5	 20	 1.266318 
7	 19	 1.288809 
9	 18	 1.337745 
7	 19	 1.339467 
5	 20	 1.357368 
7	 19	 1.395056 
5	 20	 1.397807 
7	 19	 1.408908 
5	 20	 1.413638 
7	 19	 1.415268 
5	 20	 1.415296 
7	 19	 1.478204 
5	 20	 1.488408 
3	 21	 1.499129 

