48	 1	 0.000176 
46	 2	 0.000178 
44	 3	 0.000229 
42	 4	 0.000294 
40	 5	 0.000378 
38	 6	 0.000649 
36	 7	 0.000660 
34	 8	 0.001358 
32	 9	 0.002007 
30	 10	 0.003282 
28	 11	 0.003661 
26	 12	 0.004254 
24	 13	 0.009910 
23	 13	 0.010627 
21	 14	 0.011381 
19	 15	 0.011777 
17	 16	 0.012522 
15	 17	 0.021842 
17	 16	 0.029311 
15	 17	 0.031882 
13	 18	 0.034126 
11	 19	 0.038003 
13	 18	 0.038557 
11	 19	 0.043924 
9	 20	 0.048459 
7	 21	 0.064976 
9	 20	 0.065029 
7	 21	 0.069046 
5	 22	 0.071954 
3	 23	 0.072437 
5	 22	 0.082970 
3	 23	 0.088660 
5	 22	 0.101978 
7	 21	 0.151329 
5	 22	 0.155556 
3	 23	 0.160317 
1	 24	 0.175329 
3	 23	 0.182532 
1	 24	 0.250009 
3	 23	 0.254469 
1	 24	 0.261935 
3	 23	 0.270367 
5	 22	 0.275721 
7	 21	 0.280511 
9	 20	 0.284539 
7	 21	 0.307388 
9	 20	 0.314967 
7	 21	 0.316319 
6	 21	 0.322559 
4	 22	 0.323217 
6	 21	 0.342092 
4	 22	 0.349565 
6	 21	 0.350012 
4	 22	 0.359361 
6	 21	 0.370559 
4	 22	 0.376820 
6	 21	 0.393398 
4	 22	 0.422405 
3	 22	 0.424308 
5	 21	 0.425631 
3	 22	 0.432764 
1	 23	 0.506507 
3	 22	 0.512452 
5	 21	 0.536717 
3	 22	 0.539177 
5	 21	 0.544977 
3	 22	 0.583852 
1	 23	 0.612421 
3	 22	 0.616668 
5	 21	 0.664785 
7	 20	 0.683817 
9	 19	 0.684930 
7	 20	 0.694666 
5	 21	 0.715529 
3	 22	 0.792141 
5	 21	 0.794411 
3	 22	 0.826180 
1	 23	 0.827134 
3	 22	 0.829161 
5	 21	 0.847278 
3	 22	 0.851558 
2	 22	 0.904135 
4	 21	 0.911808 
6	 20	 0.980143 
4	 21	 0.992002 
6	 20	 1.027845 
4	 21	 1.061475 
6	 20	 1.068968 
5	 20	 1.092763 
3	 21	 1.098797 
5	 20	 1.168224 
3	 21	 1.168958 
2	 21	 1.180981 
4	 20	 1.218948 
6	 19	 1.246045 
4	 20	 1.258926 
6	 19	 1.292601 
4	 20	 1.333250 
2	 21	 1.377689 
4	 20	 1.387242 

