48	 1	 0.000076 
46	 2	 0.000309 
44	 3	 0.000922 
42	 4	 0.001209 
40	 5	 0.001335 
38	 6	 0.001368 
36	 7	 0.001918 
34	 8	 0.002141 
32	 9	 0.002449 
30	 10	 0.004271 
28	 11	 0.004518 
26	 12	 0.007132 
24	 13	 0.008571 
22	 14	 0.010048 
21	 14	 0.010458 
19	 15	 0.013799 
17	 16	 0.014230 
15	 17	 0.016025 
13	 18	 0.017505 
11	 19	 0.022097 
9	 20	 0.026390 
8	 20	 0.032006 
6	 21	 0.040809 
4	 22	 0.064908 
2	 23	 0.077201 
4	 22	 0.099169 
6	 21	 0.119362 
8	 20	 0.146595 
6	 21	 0.148959 
8	 20	 0.156826 
10	 19	 0.162864 
8	 20	 0.173762 
10	 19	 0.179415 
8	 20	 0.184402 
7	 20	 0.185155 
5	 21	 0.188783 
3	 22	 0.214406 
5	 21	 0.239899 
7	 20	 0.250612 
5	 21	 0.252722 
3	 22	 0.372690 
5	 21	 0.389477 
7	 20	 0.461181 
9	 19	 0.481312 
11	 18	 0.491505 
13	 17	 0.496936 
11	 18	 0.499188 
9	 19	 0.506782 
11	 18	 0.513248 
9	 19	 0.517718 
7	 20	 0.520113 
5	 21	 0.521745 
3	 22	 0.532815 
1	 23	 0.541020 
3	 22	 0.543365 
2	 22	 0.576564 
4	 21	 0.576958 
2	 22	 0.600836 
4	 21	 0.617142 
3	 21	 0.621245 
5	 20	 0.647679 
3	 21	 0.650563 
1	 22	 0.651301 
3	 21	 0.702863 
5	 20	 0.807779 
7	 19	 0.809942 
9	 18	 0.845011 
7	 19	 0.846598 
5	 20	 0.879543 
3	 21	 0.884300 
1	 22	 0.931966 
3	 21	 0.933113 
5	 20	 1.178078 
7	 19	 1.209169 
5	 20	 1.209983 
3	 21	 1.220320 
5	 20	 1.252618 
3	 21	 1.270180 
5	 20	 1.283333 
7	 19	 1.288033 
9	 18	 1.297083 
7	 19	 1.303863 
5	 20	 1.313960 
7	 19	 1.344241 
5	 20	 1.345318 
3	 21	 1.356178 
5	 20	 1.420387 
3	 21	 1.442789 
5	 20	 1.445900 
7	 19	 1.451541 
5	 20	 1.458487 
4	 20	 1.490481 
6	 19	 1.495664 
4	 20	 1.517821 
2	 21	 1.546058 
4	 20	 1.618916 
6	 19	 1.626528 
4	 20	 1.641152 
6	 19	 1.642593 
8	 18	 1.647095 

