48	 1	 0.000380 
46	 2	 0.000732 
44	 3	 0.000769 
42	 4	 0.000818 
40	 5	 0.001503 
38	 6	 0.001756 
36	 7	 0.003957 
34	 8	 0.004921 
32	 9	 0.005319 
30	 10	 0.006036 
28	 11	 0.008369 
26	 12	 0.012631 
24	 13	 0.014624 
22	 14	 0.014814 
20	 15	 0.024488 
18	 16	 0.025218 
16	 17	 0.027375 
14	 18	 0.027484 
16	 17	 0.029195 
15	 17	 0.030849 
13	 18	 0.030914 
11	 19	 0.037368 
9	 20	 0.040842 
7	 21	 0.044117 
5	 22	 0.044185 
3	 23	 0.044921 
2	 23	 0.056955 
4	 22	 0.061582 
6	 21	 0.075829 
4	 22	 0.090976 
2	 23	 0.123227 
4	 22	 0.125282 
3	 22	 0.155762 
2	 22	 0.222087 
4	 21	 0.230659 
6	 20	 0.232652 
4	 21	 0.320282 
6	 20	 0.325994 
4	 21	 0.330708 
6	 20	 0.335892 
8	 19	 0.342775 
6	 20	 0.344590 
8	 19	 0.348943 
6	 20	 0.366301 
8	 19	 0.377904 
10	 18	 0.379442 
12	 17	 0.382183 
11	 17	 0.386606 
9	 18	 0.388787 
7	 19	 0.389388 
9	 18	 0.405669 
7	 19	 0.417482 
5	 20	 0.456093 
7	 19	 0.458301 
9	 18	 0.466052 
7	 19	 0.471703 
5	 20	 0.481628 
3	 21	 0.494682 
5	 20	 0.560740 
7	 19	 0.572638 
5	 20	 0.587919 
3	 21	 0.609188 
5	 20	 0.653392 
4	 20	 0.763416 
3	 20	 0.787567 
5	 19	 0.811539 
7	 18	 0.816096 
9	 17	 0.816441 
11	 16	 0.818365 
9	 17	 0.821203 
7	 18	 0.826388 
5	 19	 0.833634 
3	 20	 0.844366 
5	 19	 0.883293 
7	 18	 0.887039 
5	 19	 0.903120 
7	 18	 0.930581 
5	 19	 0.954353 
3	 20	 0.970202 
5	 19	 0.995291 
4	 19	 1.038991 
3	 19	 1.055956 
5	 18	 1.069556 
3	 19	 1.074932 
5	 18	 1.107799 
4	 18	 1.111353 
6	 17	 1.123526 
4	 18	 1.123790 
2	 19	 1.140314 
4	 18	 1.143441 
2	 19	 1.201142 
4	 18	 1.227589 
6	 17	 1.230998 
4	 18	 1.233458 
2	 19	 1.237283 
1	 19	 1.306099 
3	 18	 1.377045 
5	 17	 1.380571 
7	 16	 1.416381 
5	 17	 1.430907 

