48	 1	 0.000350 
46	 2	 0.000517 
44	 3	 0.001196 
42	 4	 0.001304 
40	 5	 0.001964 
39	 5	 0.002771 
37	 6	 0.003233 
35	 7	 0.004275 
33	 8	 0.004840 
31	 9	 0.006215 
29	 10	 0.006590 
27	 11	 0.007083 
25	 12	 0.007823 
23	 13	 0.009590 
21	 14	 0.011076 
19	 15	 0.012271 
17	 16	 0.018498 
15	 17	 0.019548 
13	 18	 0.019597 
11	 19	 0.031971 
9	 20	 0.036737 
8	 20	 0.048270 
6	 21	 0.054878 
4	 22	 0.061335 
6	 21	 0.068361 
4	 22	 0.072501 
6	 21	 0.103140 
8	 20	 0.122562 
6	 21	 0.158517 
4	 22	 0.200073 
6	 21	 0.201937 
4	 22	 0.220523 
2	 23	 0.223550 
4	 22	 0.262245 
6	 21	 0.276774 
4	 22	 0.306049 
6	 21	 0.312607 
4	 22	 0.409584 
6	 21	 0.410802 
8	 20	 0.428047 
6	 21	 0.434643 
8	 20	 0.467537 
6	 21	 0.474502 
4	 22	 0.480997 
6	 21	 0.569180 
5	 21	 0.623819 
3	 22	 0.642986 
1	 23	 0.644200 
3	 22	 0.684492 
5	 21	 0.745694 
3	 22	 0.752832 
5	 21	 0.754697 
4	 21	 0.761075 
6	 20	 0.767839 
4	 21	 0.775843 
2	 22	 0.800287 
4	 21	 0.857221 
6	 20	 0.857835 
8	 19	 0.859303 
7	 19	 0.872778 
5	 20	 0.885803 
7	 19	 0.888201 
9	 18	 0.893591 
7	 19	 0.936660 
5	 20	 0.963689 
7	 19	 0.964902 
9	 18	 0.976554 
7	 19	 0.988317 
5	 20	 0.990955 
3	 21	 0.995118 
1	 22	 1.056076 
3	 21	 1.078548 
5	 20	 1.090587 
7	 19	 1.144710 
5	 20	 1.166331 
7	 19	 1.179300 
5	 20	 1.184333 
3	 21	 1.206703 
5	 20	 1.247938 
3	 21	 1.266990 
5	 20	 1.289826 
7	 19	 1.320589 
5	 20	 1.341620 
3	 21	 1.413392 
5	 20	 1.432400 
7	 19	 1.448094 
5	 20	 1.500990 
7	 19	 1.608309 
5	 20	 1.615172 
7	 19	 1.640900 
9	 18	 1.652101 
7	 19	 1.661325 
9	 18	 1.682196 
7	 19	 1.689181 
9	 18	 1.734921 
7	 19	 1.736386 
5	 20	 1.759038 
3	 21	 1.777816 
5	 20	 1.795174 
3	 21	 1.812696 

