48	 1	 0.000175 
46	 2	 0.000264 
45	 2	 0.000847 
43	 3	 0.001231 
41	 4	 0.001462 
39	 5	 0.002444 
37	 6	 0.006837 
35	 7	 0.007846 
33	 8	 0.008030 
31	 9	 0.010501 
29	 10	 0.011181 
27	 11	 0.012709 
25	 12	 0.012818 
23	 13	 0.013761 
21	 14	 0.013811 
19	 15	 0.014172 
17	 16	 0.018289 
15	 17	 0.019725 
13	 18	 0.021467 
11	 19	 0.026852 
9	 20	 0.027968 
11	 19	 0.033760 
9	 20	 0.035929 
7	 21	 0.039710 
9	 20	 0.054957 
11	 19	 0.055132 
9	 20	 0.065256 
7	 21	 0.068019 
5	 22	 0.070964 
7	 21	 0.073029 
9	 20	 0.076366 
8	 20	 0.085151 
6	 21	 0.095256 
4	 22	 0.107938 
6	 21	 0.164848 
5	 21	 0.183003 
7	 20	 0.205684 
5	 21	 0.208912 
3	 22	 0.218387 
2	 22	 0.236104 
4	 21	 0.300859 
2	 22	 0.308145 
4	 21	 0.317473 
6	 20	 0.333600 
4	 21	 0.338167 
6	 20	 0.364738 
8	 19	 0.394822 
6	 20	 0.402509 
5	 20	 0.407647 
7	 19	 0.418429 
9	 18	 0.422497 
7	 19	 0.425095 
5	 20	 0.428943 
3	 21	 0.477824 
5	 20	 0.478442 
3	 21	 0.503058 
1	 22	 0.558056 
3	 21	 0.585070 
1	 22	 0.605268 
3	 21	 0.634130 
5	 20	 0.658089 
7	 19	 0.662711 
5	 20	 0.670597 
3	 21	 0.707508 
5	 20	 0.751118 
4	 20	 0.797260 
6	 19	 0.808296 
4	 20	 0.868267 
2	 21	 0.891645 
4	 20	 0.901879 
2	 21	 0.909174 
4	 20	 0.933729 
2	 21	 0.995517 
4	 20	 1.001854 
2	 21	 1.065828 
4	 20	 1.071207 
6	 19	 1.114131 
8	 18	 1.146441 
6	 19	 1.147023 
4	 20	 1.217112 
2	 21	 1.298556 
4	 20	 1.366357 
2	 21	 1.367162 
4	 20	 1.463580 
6	 19	 1.493790 
4	 20	 1.498878 
2	 21	 1.501981 
1	 21	 1.503674 
3	 20	 1.557983 
5	 19	 1.575789 
3	 20	 1.615763 
5	 19	 1.619227 
3	 20	 1.668612 
1	 21	 1.759932 
3	 20	 1.807916 
5	 19	 1.854666 
3	 20	 1.889529 
1	 21	 1.982087 
3	 20	 2.006494 
5	 19	 2.027516 
3	 20	 2.028384 
5	 19	 2.031171 
7	 18	 2.045644 
9	 17	 2.048502 
7	 18	 2.052272 
9	 17	 2.078560 
7	 18	 2.080582 
9	 17	 2.108177 
7	 18	 2.132712 
5	 19	 2.133660 
3	 20	 2.161845 
5	 19	 2.169842 
7	 18	 2.182392 
5	 19	 2.189708 
3	 20	 2.190718 
2	 20	 2.191343 
4	 19	 2.233312 
6	 18	 2.240631 
4	 19	 2.245098 
6	 18	 2.257912 
8	 17	 2.259014 
10	 16	 2.274952 
8	 17	 2.276846 
10	 16	 2.281933 
8	 17	 2.286600 
10	 16	 2.301559 
8	 17	 2.304116 
6	 18	 2.320188 
8	 17	 2.322619 
10	 16	 2.333600 
8	 17	 2.334318 
6	 18	 2.337915 
4	 19	 2.360926 
2	 20	 2.426624 
4	 19	 2.551625 
3	 19	 2.572141 
5	 18	 2.599110 
3	 19	 2.606061 
5	 18	 2.695128 
7	 17	 2.747468 
5	 18	 2.748604 
7	 17	 2.766411 
5	 18	 2.779539 
3	 19	 2.781499 
1	 20	 2.804790 
3	 19	 2.929883 
5	 18	 2.944125 
7	 17	 2.953147 
9	 16	 2.971208 
7	 17	 2.972089 
5	 18	 2.984322 
7	 17	 3.010756 
6	 17	 3.051401 
4	 18	 3.098022 
2	 19	 3.125670 
4	 18	 3.138076 
2	 19	 3.156840 
4	 18	 3.160385 
6	 17	 3.165502 
4	 18	 3.201224 
2	 19	 3.258849 
4	 18	 3.272644 
2	 19	 3.273306 
4	 18	 3.290567 
6	 17	 3.356238 
4	 18	 3.366400 
6	 17	 3.368583 
5	 17	 3.387132 
3	 18	 3.391156 
1	 19	 3.472736 
3	 18	 3.501762 
1	 19	 3.528558 
3	 18	 3.529589 
5	 17	 3.532826 
3	 18	 3.568367 
5	 17	 3.641648 
7	 16	 3.674420 
5	 17	 3.714672 
7	 16	 3.751621 
5	 17	 3.763272 
4	 17	 3.791533 
2	 18	 3.799291 
0	 19	 3.807996 
2	 18	 3.905386 
4	 17	 3.935636 
2	 18	 3.941112 
4	 17	 4.055951 
2	 18	 4.131457 
1	 18	 4.150910 
3	 17	 4.159390 
2	 17	 4.159471 
4	 16	 4.253420 
2	 17	 4.260527 
1	 17	 4.300208 
3	 16	 4.307236 
1	 17	 4.363152 
0	 17	 4.373924 
2	 16	 4.439991 
4	 15	 4.581335 
6	 14	 4.619216 
4	 15	 4.624931 
6	 14	 4.641708 
4	 15	 4.660642 
3	 15	 4.665905 
5	 14	 4.685715 
7	 13	 4.691117 
6	 13	 4.697797 
4	 14	 4.701959 
2	 15	 4.778530 
1	 15	 4.827795 
3	 14	 5.033107 
5	 13	 5.126177 
3	 14	 5.141217 
5	 13	 5.170109 
7	 12	 5.172647 
5	 13	 5.206982 
7	 12	 5.211610 
5	 13	 5.224636 
3	 14	 5.255103 
5	 13	 5.330935 
4	 13	 5.332877 
6	 12	 5.357828 
4	 13	 5.361249 
3	 13	 5.362624 
1	 14	 5.396276 
3	 13	 5.406114 
2	 13	 5.411438 
4	 12	 5.473582 
6	 11	 5.505727 
4	 12	 5.506351 
2	 13	 5.527013 
4	 12	 5.533929 
2	 13	 5.544324 
1	 13	 5.580625 
3	 12	 5.622524 
5	 11	 5.629672 
3	 12	 5.643442 
5	 11	 5.873925 
4	 11	 5.890081 
3	 11	 5.928355 
1	 12	 5.985181 
3	 11	 6.049146 
5	 10	 6.147991 
3	 11	 6.163161 
5	 10	 6.193795 
3	 11	 6.202197 
5	 10	 6.226114 
3	 11	 6.252621 
5	 10	 6.258146 
3	 11	 6.289904 
1	 12	 6.321006 
-1	 13	 6.331168 

