48	 1	 0.000061 
46	 2	 0.001317 
44	 3	 0.002312 
42	 4	 0.002384 
40	 5	 0.002473 
38	 6	 0.002538 
36	 7	 0.002779 
34	 8	 0.004234 
32	 9	 0.005417 
30	 10	 0.006284 
28	 11	 0.006552 
26	 12	 0.007172 
24	 13	 0.007319 
22	 14	 0.007653 
20	 15	 0.011189 
18	 16	 0.012604 
16	 17	 0.015741 
14	 18	 0.023983 
13	 18	 0.036019 
15	 17	 0.044298 
13	 18	 0.050485 
15	 17	 0.063412 
13	 18	 0.063874 
11	 19	 0.064080 
9	 20	 0.076937 
8	 20	 0.081504 
6	 21	 0.083529 
8	 20	 0.086431 
6	 21	 0.098634 
4	 22	 0.122697 
6	 21	 0.181228 
4	 22	 0.192232 
6	 21	 0.217060 
4	 22	 0.219595 
2	 23	 0.233774 
4	 22	 0.271701 
6	 21	 0.319861 
4	 22	 0.326517 
6	 21	 0.337659 
8	 20	 0.367687 
10	 19	 0.367978 
12	 18	 0.370844 
10	 19	 0.371071 
8	 20	 0.375934 
10	 19	 0.395087 
8	 20	 0.397101 
6	 21	 0.404343 
8	 20	 0.410743 
6	 21	 0.412340 
4	 22	 0.432383 
6	 21	 0.446021 
8	 20	 0.474161 
10	 19	 0.514672 
8	 20	 0.517255 
10	 19	 0.526070 
8	 20	 0.532793 
6	 21	 0.537930 
8	 20	 0.561843 
10	 19	 0.566783 
12	 18	 0.567850 
10	 19	 0.571727 
8	 20	 0.593068 
10	 19	 0.594049 
12	 18	 0.594960 
10	 19	 0.602871 
12	 18	 0.615672 
10	 19	 0.617043 
12	 18	 0.622223 
10	 19	 0.631798 
8	 20	 0.637782 
10	 19	 0.663174 
8	 20	 0.686183 
6	 21	 0.686257 
8	 20	 0.705117 
6	 21	 0.743695 
4	 22	 0.756926 
6	 21	 0.761683 
8	 20	 0.770859 
6	 21	 0.786827 
4	 22	 0.797523 
6	 21	 0.808832 
4	 22	 0.827992 
6	 21	 0.893740 
4	 22	 0.917675 
6	 21	 0.993719 
4	 22	 0.995648 
3	 22	 1.009211 
5	 21	 1.013722 
3	 22	 1.044322 
1	 23	 1.093639 
3	 22	 1.136926 
1	 23	 1.144355 
3	 22	 1.229271 
5	 21	 1.232685 
3	 22	 1.237363 
5	 21	 1.242756 
3	 22	 1.287566 
1	 23	 1.293430 
3	 22	 1.295767 
2	 22	 1.321484 
4	 21	 1.333012 
2	 22	 1.384323 
1	 22	 1.435347 
3	 21	 1.442177 
1	 22	 1.501248 
3	 21	 1.516804 
5	 20	 1.529523 
7	 19	 1.538480 
5	 20	 1.541406 
7	 19	 1.582718 
6	 19	 1.583691 
4	 20	 1.715913 
6	 19	 1.775908 
4	 20	 1.802599 
6	 19	 1.806365 
4	 20	 1.871977 
2	 21	 1.874168 
4	 20	 1.879151 
6	 19	 1.932144 
4	 20	 1.940372 
2	 21	 1.947276 
4	 20	 1.958245 
2	 21	 1.965139 
4	 20	 2.026096 
2	 21	 2.028397 
4	 20	 2.098012 
2	 21	 2.129943 
4	 20	 2.134973 
2	 21	 2.135669 
4	 20	 2.169280 
6	 19	 2.178821 
8	 18	 2.193162 
6	 19	 2.199563 
8	 18	 2.204180 
6	 19	 2.251607 
8	 18	 2.252542 
6	 19	 2.257265 
4	 20	 2.284608 
2	 21	 2.350773 
1	 21	 2.351724 
3	 20	 2.367164 
2	 20	 2.373189 
4	 19	 2.422113 
2	 20	 2.449073 
4	 19	 2.459276 
6	 18	 2.522350 
4	 19	 2.551420 
6	 18	 2.629001 
8	 17	 2.632857 
10	 16	 2.642630 
8	 17	 2.657029 
10	 16	 2.663146 
8	 17	 2.686636 
6	 18	 2.703180 
4	 19	 2.734763 
6	 18	 2.792385 
5	 18	 2.810797 
7	 17	 2.814646 
5	 18	 2.821019 
3	 19	 2.824056 
2	 19	 2.826269 
0	 20	 2.833021 
2	 19	 2.872704 
4	 18	 2.879423 
2	 19	 2.888950 
4	 18	 3.006348 
6	 17	 3.018591 
8	 16	 3.025230 
10	 15	 3.035582 
8	 16	 3.037342 
10	 15	 3.062501 
8	 16	 3.069754 
6	 17	 3.071755 
4	 18	 3.121820 
3	 18	 3.144906 
5	 17	 3.149875 
7	 16	 3.152929 
5	 17	 3.163771 
3	 18	 3.174661 
1	 19	 3.193744 
3	 18	 3.220690 
1	 19	 3.282857 
3	 18	 3.348762 
5	 17	 3.353188 
7	 16	 3.359708 
9	 15	 3.381706 
7	 16	 3.386789 
5	 17	 3.404180 
3	 18	 3.407782 
1	 19	 3.411610 
3	 18	 3.476773 
1	 19	 3.493261 
3	 18	 3.530320 
1	 19	 3.557744 
-1	 20	 3.604906 

