48	 1	 0.000309 
46	 2	 0.000564 
44	 3	 0.001702 
42	 4	 0.001813 
40	 5	 0.001916 
38	 6	 0.002656 
36	 7	 0.003667 
34	 8	 0.003935 
32	 9	 0.005419 
30	 10	 0.005675 
28	 11	 0.005986 
26	 12	 0.007218 
24	 13	 0.008392 
22	 14	 0.009261 
20	 15	 0.009992 
18	 16	 0.010536 
16	 17	 0.014113 
14	 18	 0.015611 
12	 19	 0.021450 
10	 20	 0.023071 
8	 21	 0.027509 
10	 20	 0.047593 
12	 19	 0.059958 
10	 20	 0.062060 
8	 21	 0.066140 
6	 22	 0.069228 
4	 23	 0.091784 
6	 22	 0.101679 
4	 23	 0.126832 
6	 22	 0.187263 
8	 21	 0.190498 
6	 22	 0.231184 
8	 21	 0.256226 
6	 22	 0.264716 
4	 23	 0.297520 
6	 22	 0.311042 
8	 21	 0.332301 
6	 22	 0.340471 
4	 23	 0.349348 
2	 24	 0.353789 
4	 23	 0.370079 
6	 22	 0.386659 
4	 23	 0.392458 
6	 22	 0.407756 
8	 21	 0.422717 
6	 22	 0.425473 
8	 21	 0.437750 
6	 22	 0.451142 
8	 21	 0.463007 
6	 22	 0.485574 
8	 21	 0.486393 
6	 22	 0.500290 
8	 21	 0.514794 
7	 21	 0.519224 
5	 22	 0.520558 
7	 21	 0.561862 
5	 22	 0.597331 
7	 21	 0.616698 
9	 20	 0.620424 
7	 21	 0.624411 
5	 22	 0.634062 
4	 22	 0.655305 
6	 21	 0.691855 
8	 20	 0.700269 
10	 19	 0.711344 
8	 20	 0.721383 
6	 21	 0.731539 
8	 20	 0.742062 
6	 21	 0.755484 
4	 22	 0.760052 
6	 21	 0.769724 
8	 20	 0.775181 
6	 21	 0.783305 
4	 22	 0.794745 
2	 23	 0.795777 
4	 22	 0.831132 
6	 21	 0.845357 
8	 20	 0.861372 
7	 20	 0.874132 
9	 19	 0.884667 
7	 20	 0.888419 
5	 21	 0.888684 
7	 20	 0.914255 
5	 21	 0.916466 
7	 20	 0.924230 
5	 21	 0.927918 
3	 22	 0.943063 
2	 22	 1.021063 
4	 21	 1.043142 
6	 20	 1.087878 
4	 21	 1.093903 
2	 22	 1.095682 
4	 21	 1.151682 
6	 20	 1.285640 
4	 21	 1.308164 
3	 21	 1.348960 
1	 22	 1.401593 
3	 21	 1.402904 
5	 20	 1.415351 
3	 21	 1.507905 

