48	 1	 0.001258 
46	 2	 0.001298 
44	 3	 0.001579 
42	 4	 0.001860 
40	 5	 0.002804 
38	 6	 0.003178 
36	 7	 0.004458 
34	 8	 0.004680 
32	 9	 0.008063 
30	 10	 0.008373 
28	 11	 0.009168 
26	 12	 0.011029 
24	 13	 0.011578 
22	 14	 0.011843 
20	 15	 0.012065 
22	 14	 0.013361 
20	 15	 0.015685 
18	 16	 0.020918 
16	 17	 0.020923 
14	 18	 0.022784 
12	 19	 0.024866 
10	 20	 0.033939 
9	 20	 0.038627 
7	 21	 0.040907 
5	 22	 0.063503 
7	 21	 0.064041 
5	 22	 0.082661 
4	 22	 0.103928 
2	 23	 0.117656 
4	 22	 0.151041 
3	 22	 0.230281 
5	 21	 0.258429 
3	 22	 0.275121 
5	 21	 0.325946 
7	 20	 0.361633 
9	 19	 0.368250 
11	 18	 0.369358 
9	 19	 0.373283 
7	 20	 0.375846 
6	 20	 0.375966 
5	 20	 0.378962 
3	 21	 0.389830 
2	 21	 0.446913 
4	 20	 0.447555 
2	 21	 0.506937 
0	 22	 0.573321 
2	 21	 0.626365 
4	 20	 0.654854 
6	 19	 0.737075 
4	 20	 0.766772 
6	 19	 0.789516 
4	 20	 0.789792 
6	 19	 0.803525 
4	 20	 0.808937 
6	 19	 0.812378 
8	 18	 0.834120 
10	 17	 0.838518 
12	 16	 0.840568 
10	 17	 0.842180 
12	 16	 0.847046 
10	 17	 0.859563 
8	 18	 0.859724 
6	 19	 0.874855 
4	 20	 0.904332 
2	 21	 0.966199 
4	 20	 0.992408 
6	 19	 1.050689 
8	 18	 1.054852 
6	 19	 1.101935 
8	 18	 1.180825 
6	 19	 1.198469 
8	 18	 1.207182 
6	 19	 1.230756 
8	 18	 1.236541 
6	 19	 1.260861 
4	 20	 1.266049 
6	 19	 1.267404 
4	 20	 1.274324 
6	 19	 1.321479 
4	 20	 1.332943 
3	 20	 1.380323 
1	 21	 1.390474 
3	 20	 1.423685 
5	 19	 1.426224 
4	 19	 1.426369 
2	 20	 1.452129 
1	 20	 1.513329 
3	 19	 1.631200 
5	 18	 1.668732 
3	 19	 1.702128 
2	 19	 1.829773 
1	 19	 1.846842 
3	 18	 1.868208 
5	 17	 1.927304 
7	 16	 1.970785 
5	 17	 2.021505 
7	 16	 2.030459 
5	 17	 2.039347 
3	 18	 2.069102 
1	 19	 2.085980 

