48	 1	 0.000186 
46	 2	 0.000190 
44	 3	 0.001394 
42	 4	 0.001541 
40	 5	 0.001932 
38	 6	 0.002295 
36	 7	 0.005075 
34	 8	 0.005268 
32	 9	 0.005328 
30	 10	 0.006542 
28	 11	 0.008111 
26	 12	 0.008619 
24	 13	 0.009584 
22	 14	 0.013656 
20	 15	 0.014547 
18	 16	 0.015796 
16	 17	 0.016222 
18	 16	 0.021829 
20	 15	 0.024785 
18	 16	 0.026645 
17	 16	 0.035802 
15	 17	 0.042245 
17	 16	 0.042975 
15	 17	 0.043752 
13	 18	 0.046590 
11	 19	 0.048633 
9	 20	 0.053451 
8	 20	 0.054918 
7	 20	 0.057628 
5	 21	 0.065271 
3	 22	 0.116557 
2	 22	 0.128789 
4	 21	 0.140916 
2	 22	 0.144482 
4	 21	 0.152372 
6	 20	 0.154970 
4	 21	 0.174093 
2	 22	 0.176850 
4	 21	 0.179729 
6	 20	 0.182465 
4	 21	 0.187647 
2	 22	 0.240300 
1	 22	 0.244804 
3	 21	 0.313207 
5	 20	 0.316410 
4	 20	 0.369803 
6	 19	 0.372621 
8	 18	 0.374268 
10	 17	 0.380195 
8	 18	 0.383412 
6	 19	 0.411795 
4	 20	 0.436044 
2	 21	 0.449312 
4	 20	 0.473687 
6	 19	 0.479489 
4	 20	 0.480939 
2	 21	 0.481696 
4	 20	 0.493529 
3	 20	 0.493598 
5	 19	 0.514487 
7	 18	 0.522561 
5	 19	 0.524447 
7	 18	 0.548295 
9	 17	 0.572072 
11	 16	 0.577786 
9	 17	 0.586249 
7	 18	 0.594804 
6	 18	 0.670898 
4	 19	 0.678478 
6	 18	 0.696289 
4	 19	 0.697443 
3	 19	 0.698878 
5	 18	 0.724961 
3	 19	 0.730818 
1	 20	 0.747714 
3	 19	 0.796801 
1	 20	 0.802073 
3	 19	 0.810423 
1	 20	 0.810960 
3	 19	 0.940795 
5	 18	 0.946378 
3	 19	 0.986410 
1	 20	 0.991393 
3	 19	 1.058194 
5	 18	 1.071046 
7	 17	 1.072809 
9	 16	 1.099363 
7	 17	 1.105756 
5	 18	 1.114286 
3	 19	 1.185906 
5	 18	 1.206375 
3	 19	 1.225763 
1	 20	 1.243273 
3	 19	 1.271326 
5	 18	 1.318621 
3	 19	 1.368630 
1	 20	 1.370619 
3	 19	 1.423367 
5	 18	 1.453988 
3	 19	 1.479885 
1	 20	 1.521808 
3	 19	 1.540495 
1	 20	 1.625445 
3	 19	 1.858109 
1	 20	 1.885081 
0	 20	 1.898943 
2	 19	 1.943538 
1	 19	 1.986343 
3	 18	 2.035262 
5	 17	 2.054853 
7	 16	 2.070497 
5	 17	 2.076254 
4	 17	 2.078894 
2	 18	 2.120230 
4	 17	 2.147688 
6	 16	 2.177753 
5	 16	 2.183596 
7	 15	 2.217882 
5	 16	 2.243486 
7	 15	 2.263804 
5	 16	 2.283291 
7	 15	 2.295923 
6	 15	 2.314823 
4	 16	 2.322339 
2	 17	 2.329074 
4	 16	 2.397322 
6	 15	 2.401726 
8	 14	 2.408397 
10	 13	 2.410386 
8	 14	 2.450654 
6	 15	 2.461150 
4	 16	 2.494412 
2	 17	 2.525418 
4	 16	 2.529883 
2	 17	 2.545531 
4	 16	 2.652396 
6	 15	 2.676162 
8	 14	 2.689019 
6	 15	 2.696030 
4	 16	 2.716821 
6	 15	 2.746854 
4	 16	 2.755934 
2	 17	 2.782622 
4	 16	 2.785810 
3	 16	 2.833450 
5	 15	 2.852562 
7	 14	 2.881480 
5	 15	 2.886504 
7	 14	 2.939402 
5	 15	 2.973872 
3	 16	 2.976188 
5	 15	 3.002267 
4	 15	 3.006675 
2	 16	 3.131908 
4	 15	 3.239182 
2	 16	 3.249407 
4	 15	 3.257766 
2	 16	 3.271140 
4	 15	 3.296312 
6	 14	 3.319767 
4	 15	 3.332438 
6	 14	 3.363247 
4	 15	 3.368116 
6	 14	 3.397013 
4	 15	 3.404718 
6	 14	 3.423639 
5	 14	 3.431934 
3	 15	 3.434925 
2	 15	 3.436442 
0	 16	 3.446137 
2	 15	 3.544463 
0	 16	 3.578639 
2	 15	 3.591802 
4	 14	 3.657056 
6	 13	 3.668854 
4	 14	 3.704654 
6	 13	 3.714330 
4	 14	 3.715739 
2	 15	 3.734779 
0	 16	 3.786873 
2	 15	 3.805489 
4	 14	 3.820897 
6	 13	 3.825743 
8	 12	 3.829366 
6	 13	 3.837872 
8	 12	 3.840568 
6	 13	 3.863144 
5	 13	 3.868712 
4	 13	 3.886562 
2	 14	 3.918805 
4	 13	 3.937774 
2	 14	 3.974758 
4	 13	 3.976568 
6	 12	 3.980272 
4	 13	 3.992754 
2	 14	 4.005307 
4	 13	 4.137980 
3	 13	 4.152325 
5	 12	 4.152943 
3	 13	 4.160553 
5	 12	 4.262908 
3	 13	 4.304967 
2	 13	 4.307499 
4	 12	 4.395545 
6	 11	 4.398928 
4	 12	 4.410677 
6	 11	 4.537185 
5	 11	 4.537459 
7	 10	 4.609513 
5	 11	 4.620961 
3	 12	 4.679595 
1	 13	 4.688179 
3	 12	 4.732415 
5	 11	 4.838045 
7	 10	 4.841191 
6	 10	 4.841594 
4	 11	 4.859491 
2	 12	 4.914123 
4	 11	 5.078511 
3	 11	 5.088408 
1	 12	 5.092780 
3	 11	 5.138005 
5	 10	 5.236459 
3	 11	 5.238990 
1	 12	 5.280260 
3	 11	 5.303946 
5	 10	 5.333729 
3	 11	 5.344958 
5	 10	 5.346357 
7	 9	 5.362764 
5	 10	 5.372733 
4	 10	 5.378198 
3	 10	 5.393215 
5	 9	 5.456165 
4	 9	 5.482428 
2	 10	 5.497902 
0	 11	 5.582476 
2	 10	 5.735782 
0	 11	 5.759348 
2	 10	 5.819092 
0	 11	 5.867306 
2	 10	 5.921602 
0	 11	 5.938124 
2	 10	 5.939449 
4	 9	 5.945625 
2	 10	 5.964213 
4	 9	 5.964406 
6	 8	 6.000966 
4	 9	 6.020612 
6	 8	 6.059537 
5	 8	 6.070334 
7	 7	 6.070415 
5	 8	 6.102651 
7	 7	 6.144541 
5	 8	 6.165266 
7	 7	 6.168332 
5	 8	 6.169014 
7	 7	 6.178409 
5	 8	 6.185772 
3	 9	 6.206111 
1	 10	 6.285285 
3	 9	 6.288364 
1	 10	 6.328339 
3	 9	 6.344797 
1	 10	 6.349456 
3	 9	 6.400821 
5	 8	 6.507668 
3	 9	 6.536772 
5	 8	 6.552487 
4	 8	 6.629117 
3	 8	 6.677734 
1	 9	 6.693936 
3	 8	 6.780771 
1	 9	 6.783868 
3	 8	 6.985934 
1	 9	 7.015981 
3	 8	 7.089264 
2	 8	 7.125495 
4	 7	 7.139487 
6	 6	 7.153504 
4	 7	 7.170163 
2	 8	 7.226484 
4	 7	 7.245936 
2	 8	 7.254534 
4	 7	 7.431511 
2	 8	 7.459443 
0	 9	 7.476137 
2	 8	 7.541647 
4	 7	 7.576181 
6	 6	 7.637712 
4	 7	 7.639997 
2	 8	 7.779867 
4	 7	 7.878827 
2	 8	 7.934704 
1	 8	 7.949517 
3	 7	 7.971677 
1	 8	 8.078685 
3	 7	 8.098807 
5	 6	 8.128459 
3	 7	 8.155849 
2	 7	 8.196979 
0	 8	 8.197482 
2	 7	 8.609300 
4	 6	 8.675006 
6	 5	 8.796449 
5	 5	 8.817110 
3	 6	 8.846804 
5	 5	 8.917265 
3	 6	 8.919992 
5	 5	 8.941725 
3	 6	 8.967295 
5	 5	 8.968198 
7	 4	 8.988158 
5	 5	 9.002143 
7	 4	 9.027468 
9	 3	 9.032948 
